芠代丁,代溃,キ溃,放,臩翴放,癸访,硉,,程皚,程皚,秖,计,ら酚计,ぱら甮秖,ǎ,档絬计,羆冻秖
2013-07-24-21,1008.1,1008.8,30.2,23.5,67,1.1,230,3.9,300,0.0,0.0,N/A,0.00,15.0,0,7.0
2013-07-24-22,1008.5,1009.2,30.0,23.4,68,2.5,280,6.7,280,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-24-23,1008.2,1008.9,29.6,22.6,66,1.7,250,6.3,250,0.0,0.0,N/A,0.00,15.0,0,4.0
2013-07-24-24,1007.7,1008.4,29.4,22.5,66,0.3,250,3.5,300,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-25-01,1007.3,1008.0,28.8,22.8,70,1.1,200,3.0,280,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-25-02,1007.0,1007.7,28.2,22.6,72,1.2,140,2.7,210,0.0,0.0,N/A,0.00,15.0,0,2.0
2013-07-25-03,1006.8,1007.5,27.9,22.6,73,1.2,160,2.9,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-25-04,1006.9,1007.6,27.6,22.5,74,0.4,190,2.0,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-25-05,1007.0,1007.7,27.3,22.4,75,1.6,140,3.0,130,0.0,0.0,N/A,0.00,12.0,0,3.0
2013-07-25-06,1007.0,1007.7,27.2,22.3,75,1.9,170,3.2,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-25-07,1007.4,1008.1,28.0,22.6,73,0.6,200,4.1,170,0.0,0.0,0.0,0.46,N/A,0,N/A
2013-07-25-08,1007.6,1008.3,29.0,23.2,71,0.7,90,2.7,160,0.0,0.0,0.3,0.89,14.0,1,8.0
2013-07-25-09,1007.7,1008.4,30.6,23.5,66,0.6,170,3.1,170,0.0,0.0,0.0,1.24,14.0,3,7.0
2013-07-25-10,1007.6,1008.3,33.0,24.1,60,1.1,240,4.2,280,0.0,0.0,0.8,2.72,N/A,5,8.0
2013-07-25-11,1007.4,1008.1,33.6,24.3,58,1.6,290,7.2,330,0.0,0.0,0.3,2.22,15.0,6,8.0
2013-07-25-12,1006.7,1007.4,33.4,24.5,60,1.2,20,6.2,340,0.0,0.0,0.3,2.02,N/A,5,8.0
2013-07-25-13,1006.1,1006.8,33.4,24.5,60,1.1,350,4.3,350,0.0,0.0,0.5,2.53,N/A,6,9.0
2013-07-25-14,1005.8,1006.5,32.2,24.2,63,3.0,350,6.8,10,0.0,0.0,0.0,1.07,15.0,3,9.0
2013-07-25-15,1005.8,1006.5,31.8,24.2,64,1.1,330,7.0,340,0.0,0.0,0.0,0.72,N/A,2,9.0
2013-07-25-16,1005.9,1006.6,30.8,24.0,67,1.2,360,6.5,330,0.0,0.0,0.0,0.50,N/A,1,10.0
2013-07-25-17,1006.2,1006.9,30.9,23.9,66,0.3,350,6.2,10,0.0,0.0,0.0,0.13,15.0,0,9.0
2013-07-25-18,1006.4,1007.1,30.5,23.5,66,1.9,340,5.3,330,0.0,0.0,0.0,0.03,N/A,0,N/A
2013-07-25-19,1007.5,1008.2,27.3,22.8,76,4.3,220,12.5,200,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-25-20,1007.8,1008.5,26.4,22.7,80,0.7,190,7.8,210,1.5,0.9,N/A,0.00,13.0,0,9.0
2013-07-25-21,1007.8,1008.5,26.9,23.1,80,0.2,0,2.8,210,T,0.3,N/A,0.00,15.0,0,7.0
2013-07-25-22,1007.9,1008.6,27.3,22.7,76,1.0,220,2.2,210,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-25-23,1008.1,1008.8,27.1,22.9,78,0.7,180,2.4,180,0.0,0.0,N/A,0.00,18.0,0,8.0
2013-07-25-24,1007.7,1008.4,27.4,22.8,76,2.0,240,6.6,270,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-26-01,1007.1,1007.8,26.9,22.2,75,1.6,260,4.3,230,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-26-02,1007.1,1007.8,26.8,22.2,76,0.9,160,3.5,280,0.0,0.0,N/A,0.00,18.0,0,3.0
2013-07-26-03,1007.0,1007.7,26.8,22.3,76,0.9,170,1.9,210,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-26-04,1007.0,1007.7,26.4,21.9,76,1.6,130,3.1,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-26-05,1007.0,1007.7,26.2,22.0,78,0.7,150,2.9,140,0.0,0.0,N/A,0.00,18.0,0,3.0
2013-07-26-06,1007.5,1008.2,26.4,22.0,77,2.0,170,3.3,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-26-07,1007.8,1008.5,27.4,22.4,74,1.2,180,3.8,170,0.0,0.0,0.1,0.59,N/A,0,N/A
2013-07-26-08,1007.9,1008.6,28.8,23.3,72,1.0,80,3.4,160,0.0,0.0,1.0,1.50,20.0,2,4.0
2013-07-26-09,1007.7,1008.4,30.7,23.4,65,0.9,140,3.1,70,0.0,0.0,1.0,2.22,20.0,4,4.0
2013-07-26-10,1007.8,1008.5,32.9,24.0,60,0.5,60,3.4,90,0.0,0.0,0.9,2.93,N/A,6,6.0
2013-07-26-11,1007.3,1008.0,32.5,23.2,58,0.3,350,5.1,280,0.0,0.0,0.5,2.32,20.0,5,8.0
2013-07-26-12,1006.6,1007.3,32.6,23.5,59,0.3,340,5.1,280,0.0,0.0,0.1,1.55,N/A,5,8.0
2013-07-26-13,1006.7,1007.4,32.0,23.5,61,2.4,360,7.8,350,0.0,0.0,0.0,0.96,N/A,3,9.0
2013-07-26-14,1006.5,1007.2,31.8,23.7,62,1.1,310,6.6,340,0.0,0.0,0.0,1.32,15.0,3,9.0
2013-07-26-15,1007.0,1007.7,30.6,22.9,64,2.2,330,7.7,330,0.0,0.0,0.0,0.58,N/A,1,10.0
2013-07-26-16,1007.0,1007.7,29.4,23.1,69,1.6,350,8.4,330,T,0.2,0.0,0.00,N/A,0,10.0
2013-07-26-17,1007.4,1008.1,26.9,23.5,82,1.9,110,7.1,340,6.0,1.0,0.0,0.00,8.0,0,10.0
2013-07-26-18,1008.3,1009.0,26.0,23.1,84,2.4,150,6.9,210,19.0,1.0,0.0,0.00,N/A,0,N/A
2013-07-26-19,1008.4,1009.1,26.4,23.1,82,0.7,170,3.4,180,2.0,0.6,0.0,0.00,N/A,0,N/A
2013-07-26-20,1008.8,1009.5,26.3,23.0,82,1.1,180,3.3,170,0.0,0.0,N/A,0.00,12.0,0,9.0
2013-07-26-21,1009.2,1009.9,26.3,23.0,82,0.3,120,2.5,160,0.0,0.0,N/A,0.00,12.0,0,6.0
2013-07-26-22,1009.1,1009.8,26.6,23.5,83,0.1,0,2.1,20,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-26-23,1009.2,1009.9,26.6,23.3,82,1.4,170,2.5,180,0.0,0.0,N/A,0.00,12.0,0,6.0
2013-07-26-24,1008.6,1009.3,26.2,22.6,81,1.4,140,3.8,140,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-27-01,1008.2,1008.9,26.3,22.8,81,0.6,130,2.5,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-27-02,1007.9,1008.6,26.4,22.8,81,0.8,140,2.7,150,0.0,0.0,N/A,0.00,12.0,0,7.0
2013-07-27-03,1008.1,1008.8,26.1,22.5,81,1.2,150,2.1,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-27-04,1008.0,1008.7,26.0,22.4,81,1.3,140,3.2,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-27-05,1008.3,1009.0,26.1,22.0,78,1.1,120,3.6,180,0.0,0.0,N/A,0.00,15.0,0,4.0
2013-07-27-06,1008.6,1009.3,26.3,22.2,78,1.2,130,3.1,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-27-07,1008.5,1009.2,26.6,22.5,78,1.0,200,3.0,150,0.0,0.0,0.0,0.04,N/A,0,N/A
2013-07-27-08,1008.9,1009.6,27.4,22.6,75,2.0,160,3.1,150,0.0,0.0,0.2,0.60,25.0,1,7.0
2013-07-27-09,1009.1,1009.8,28.6,23.0,72,0.9,160,2.5,180,0.0,0.0,0.0,0.95,20.0,2,9.0
2013-07-27-10,1009.0,1009.7,30.3,23.5,67,0.7,170,2.5,160,0.0,0.0,0.0,1.58,N/A,4,9.0
2013-07-27-11,1008.6,1009.3,31.9,23.7,62,1.3,180,4.3,160,0.0,0.0,0.7,2.40,16.0,6,9.0
2013-07-27-12,1008.0,1008.7,32.6,24.1,61,0.7,V,4.2,220,0.0,0.0,0.8,3.01,N/A,7,9.0
2013-07-27-13,1007.8,1008.5,32.3,23.7,61,0.9,300,4.4,310,0.0,0.0,0.1,1.70,N/A,5,9.0
2013-07-27-14,1007.3,1008.0,33.5,24.5,59,1.3,290,5.1,300,0.0,0.0,0.4,2.48,13.0,6,6.0
2013-07-27-15,1007.1,1007.8,32.9,24.3,61,0.8,310,5.9,310,0.0,0.0,0.4,2.11,N/A,4,9.0
2013-07-27-16,1006.8,1007.5,32.1,24.3,64,0.4,V,5.3,340,0.0,0.0,0.0,1.04,N/A,2,9.0
2013-07-27-17,1006.9,1007.6,31.0,23.8,66,1.5,350,5.3,360,0.0,0.0,0.0,0.22,15.0,0,9.0
2013-07-27-18,1006.9,1007.6,30.5,23.7,67,1.6,360,4.7,340,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-27-19,1007.8,1008.5,30.2,23.9,69,0.9,320,3.9,310,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-27-20,1008.3,1009.0,29.4,23.6,71,1.1,270,4.5,350,0.0,0.0,N/A,0.00,15.0,0,6.0
2013-07-27-21,1009.2,1009.9,29.1,23.4,71,1.6,250,3.8,280,0.0,0.0,N/A,0.00,15.0,0,6.0
2013-07-27-22,1009.7,1010.4,28.7,22.8,70,2.0,280,4.5,270,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-27-23,1009.7,1010.4,28.6,22.5,70,0.9,220,4.0,290,0.0,0.0,N/A,0.00,15.0,0,6.0
2013-07-27-24,1009.5,1010.2,28.6,22.8,71,0.9,230,2.1,230,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-28-01,1008.8,1009.5,28.3,22.9,73,1.1,230,2.6,260,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-28-02,1008.0,1008.7,28.4,22.8,72,1.3,260,3.0,280,0.0,0.0,N/A,0.00,15.0,0,2.0
2013-07-28-03,1008.0,1008.7,27.7,22.6,74,0.2,0,2.5,290,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-28-04,1008.0,1008.7,27.3,22.6,76,1.6,140,3.0,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-28-05,1008.3,1009.0,26.9,22.5,77,0.6,140,3.4,170,0.0,0.0,N/A,0.00,15.0,0,4.0
2013-07-28-06,1008.9,1009.6,27.0,22.6,77,0.6,130,2.4,160,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-28-07,1009.0,1009.7,27.8,22.9,75,0.9,180,2.3,160,0.0,0.0,0.2,0.43,N/A,0,N/A
2013-07-28-08,1009.3,1010.0,29.5,24.1,73,0.5,220,2.8,140,0.0,0.0,0.9,1.18,12.0,1,6.0
2013-07-28-09,1009.5,1010.2,30.7,23.9,67,0.7,190,2.3,150,0.0,0.0,0.7,1.66,14.0,3,6.0
2013-07-28-10,1009.4,1010.1,31.5,23.3,62,1.4,230,4.5,240,0.0,0.0,0.6,2.04,N/A,4,7.0
2013-07-28-11,1008.9,1009.6,32.3,23.5,60,1.1,230,4.0,270,0.0,0.0,0.9,2.81,14.0,7,7.0
2013-07-28-12,1008.6,1009.3,33.9,23.7,55,0.8,320,4.2,290,0.0,0.0,0.9,3.58,N/A,8,7.0
2013-07-28-13,1008.5,1009.2,34.5,25.2,59,0.8,330,5.7,350,0.0,0.0,0.6,2.82,N/A,7,8.0
2013-07-28-14,1008.0,1008.7,33.5,24.6,60,1.1,270,6.1,340,0.0,0.0,0.7,2.91,15.0,6,8.0
2013-07-28-15,1007.9,1008.6,32.7,23.7,59,1.4,360,6.2,340,0.0,0.0,0.1,0.98,N/A,2,8.0
2013-07-28-16,1007.8,1008.5,32.1,23.3,60,1.1,340,5.8,350,0.0,0.0,0.0,0.99,N/A,2,9.0
2013-07-28-17,1007.7,1008.4,32.0,23.3,60,0.6,310,4.6,310,0.0,0.0,0.0,0.71,12.0,1,8.0
2013-07-28-18,1008.4,1009.1,31.1,22.8,61,1.6,290,5.3,310,0.0,0.0,0.0,0.39,N/A,0,N/A
2013-07-28-19,1008.9,1009.6,30.2,23.0,65,1.1,310,5.5,310,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-28-20,1009.1,1009.8,29.9,23.1,67,0.7,300,4.5,280,0.0,0.0,N/A,0.00,16.0,0,6.0
2013-07-28-21,1009.3,1010.0,29.7,22.8,67,0.2,0,2.3,290,0.0,0.0,N/A,0.00,16.0,0,5.0
2013-07-28-22,1009.5,1010.2,29.2,22.8,68,1.7,160,3.4,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-28-23,1009.3,1010.0,28.7,22.5,69,1.5,160,3.5,160,0.0,0.0,N/A,0.00,16.0,0,1.0
2013-07-28-24,1008.8,1009.5,28.1,22.5,72,1.8,130,3.2,140,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-29-01,1008.4,1009.1,27.9,22.3,72,1.3,170,2.4,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-29-02,1008.1,1008.8,27.7,22.1,72,1.4,180,3.1,170,0.0,0.0,N/A,0.00,16.0,0,2.0
2013-07-29-03,1008.2,1008.9,27.3,21.9,72,2.2,170,3.5,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-29-04,1008.4,1009.1,26.9,21.7,73,1.8,160,3.7,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-29-05,1008.3,1009.0,26.7,21.5,73,1.3,150,3.5,170,0.0,0.0,N/A,0.00,18.0,0,2.0
2013-07-29-06,1008.9,1009.6,26.7,21.4,73,1.8,160,4.1,150,0.0,0.0,0.1,0.61,N/A,0,N/A
2013-07-29-07,1008.9,1009.6,27.6,21.9,71,0.7,190,3.4,160,0.0,0.0,0.6,0.74,N/A,0,N/A
2013-07-29-08,1008.8,1009.5,29.6,23.6,70,1.0,180,2.7,160,0.0,0.0,0.9,1.46,12.0,2,1.0
2013-07-29-09,1008.5,1009.2,31.4,23.5,63,2.0,250,7.5,290,0.0,0.0,0.7,2.22,15.0,4,1.0
2013-07-29-10,1007.9,1008.6,33.1,24.3,60,1.0,220,6.6,280,0.0,0.0,0.6,2.91,N/A,6,2.0
2013-07-29-11,1007.7,1008.4,33.7,23.9,57,0.8,100,5.6,300,0.0,0.0,0.7,3.08,15.0,7,4.0
2013-07-29-12,1007.5,1008.2,34.6,24.1,55,2.8,100,6.7,100,0.0,0.0,0.7,3.78,N/A,9,7.0
2013-07-29-13,1006.8,1007.5,35.0,23.7,52,3.7,120,8.2,100,0.0,0.0,0.6,3.59,N/A,9,6.0
2013-07-29-14,1006.2,1006.9,34.6,23.6,53,3.0,120,10.2,80,0.0,0.0,0.6,3.52,15.0,8,8.0
2013-07-29-15,1006.1,1006.8,34.4,23.0,52,3.2,120,7.5,120,0.0,0.0,0.7,2.89,N/A,6,4.0
2013-07-29-16,1005.6,1006.3,34.1,23.1,53,2.1,120,7.2,90,0.0,0.0,0.8,2.23,N/A,4,2.0
2013-07-29-17,1005.6,1006.3,33.0,22.4,54,2.2,120,5.9,90,0.0,0.0,0.5,1.39,18.0,1,3.0
2013-07-29-18,1005.5,1006.2,32.2,22.2,56,2.1,110,5.1,90,0.0,0.0,0.7,0.49,N/A,0,N/A
2013-07-29-19,1006.2,1006.9,31.9,22.5,58,0.6,140,3.0,70,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-29-20,1006.6,1007.3,31.2,22.8,61,1.3,170,2.7,220,0.0,0.0,N/A,0.00,18.0,0,3.0
2013-07-29-21,1007.1,1007.8,31.2,23.2,63,0.7,300,3.5,280,0.0,0.0,N/A,0.00,18.0,0,1.0
2013-07-29-22,1007.1,1007.8,29.7,22.6,66,2.7,160,4.8,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-29-23,1007.2,1007.9,29.2,22.6,68,1.4,190,5.1,170,0.0,0.0,N/A,0.00,18.0,0,1.0
2013-07-29-24,1006.8,1007.5,29.0,22.3,67,1.9,180,4.3,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-30-01,1006.9,1007.6,29.0,22.6,68,0.6,190,2.2,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-30-02,1006.8,1007.5,29.1,22.3,67,0.7,240,2.9,210,0.0,0.0,N/A,0.00,18.0,0,1.0
2013-07-30-03,1006.6,1007.3,28.4,22.4,70,0.4,180,4.3,290,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-30-04,1006.5,1007.2,28.9,21.7,65,1.7,290,4.2,270,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-30-05,1006.5,1007.2,27.9,22.2,71,0.9,190,4.6,290,0.0,0.0,N/A,0.00,18.0,0,6.0
2013-07-30-06,1007.0,1007.7,27.3,21.9,72,2.8,160,5.0,140,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-30-07,1007.5,1008.2,27.9,21.9,70,1.5,160,5.2,160,0.0,0.0,0.1,0.38,N/A,0,N/A
2013-07-30-08,1007.3,1008.0,30.3,23.3,66,2.0,260,4.8,280,0.0,0.0,0.7,1.37,15.0,2,4.0
2013-07-30-09,1006.8,1007.5,31.1,23.2,63,1.5,220,5.0,230,0.0,0.0,0.7,1.93,15.0,3,4.0
2013-07-30-10,1006.9,1007.6,32.6,24.2,61,0.5,110,3.1,300,0.0,0.0,0.2,0.96,N/A,X,3.0
2013-07-30-11,1006.0,1006.7,34.4,23.6,54,0.4,170,3.3,230,0.0,0.0,0.8,3.53,15.0,8,3.0
2013-07-30-12,1005.1,1005.8,35.5,24.0,52,0.2,0,3.4,130,0.0,0.0,0.7,3.61,N/A,9,3.0
2013-07-30-13,1004.5,1005.2,36.4,25.3,53,1.6,320,6.6,340,0.0,0.0,0.8,3.75,N/A,8,6.0
2013-07-30-14,1004.0,1004.7,35.2,25.6,58,2.0,340,9.3,340,0.0,0.0,0.7,3.08,15.0,6,3.0
2013-07-30-15,1004.1,1004.8,35.0,25.5,58,2.0,320,7.8,340,0.0,0.0,0.7,2.90,N/A,5,7.0
2013-07-30-16,1004.4,1005.1,32.5,24.1,61,1.6,300,7.4,330,0.0,0.0,0.0,0.89,N/A,1,8.0
2013-07-30-17,1004.2,1004.9,32.8,23.9,60,0.7,V,5.3,310,0.0,0.0,0.5,1.27,15.0,1,8.0
2013-07-30-18,1004.6,1005.3,31.2,23.4,63,1.1,V,3.3,260,0.0,0.0,0.1,0.16,N/A,0,N/A
2013-07-30-19,1005.8,1006.5,30.8,22.9,63,1.5,190,3.7,170,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-30-20,1006.6,1007.3,30.5,22.8,64,1.2,180,3.6,140,0.0,0.0,N/A,0.00,15.0,0,8.0
2013-07-30-21,1006.6,1007.3,30.5,22.9,64,1.3,230,3.5,220,0.0,0.0,N/A,0.00,15.0,0,6.0
2013-07-30-22,1006.5,1007.2,29.1,22.4,67,2.8,160,4.8,150,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-30-23,1005.8,1006.5,28.9,22.6,69,2.5,170,4.1,170,0.0,0.0,N/A,0.00,12.0,0,1.0
2013-07-30-24,1005.7,1006.4,28.7,22.7,70,0.9,180,3.7,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-31-01,1005.3,1006.0,28.4,22.1,69,1.8,160,4.2,140,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-31-02,1005.0,1005.7,28.6,22.3,69,1.4,220,3.3,160,0.0,0.0,N/A,0.00,12.0,0,8.0
2013-07-31-03,1005.2,1005.9,28.0,21.8,69,2.4,170,4.0,130,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-31-04,1005.2,1005.9,27.6,21.5,69,2.1,160,3.9,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-31-05,1005.4,1006.1,27.5,21.6,70,1.4,160,4.1,180,0.0,0.0,N/A,0.00,12.0,0,6.0
2013-07-31-06,1005.9,1006.6,27.4,22.1,73,0.7,220,3.4,130,0.0,0.0,0.2,0.18,N/A,0,N/A
2013-07-31-07,1006.6,1007.3,28.0,22.0,70,2.1,170,4.2,160,0.0,0.0,0.6,0.53,N/A,0,N/A
2013-07-31-08,1007.0,1007.7,29.9,22.9,66,1.5,150,3.0,160,0.0,0.0,1.0,1.45,18.0,2,1.0
2013-07-31-09,1006.7,1007.4,32.0,24.0,63,1.1,200,3.4,190,0.0,0.0,1.0,2.18,18.0,3,2.0
2013-07-31-10,1006.4,1007.1,33.4,24.0,58,1.3,290,4.1,280,0.0,0.0,1.0,2.83,N/A,6,3.0
2013-07-31-11,1005.7,1006.4,35.2,24.7,55,1.3,110,2.9,160,0.0,0.0,1.0,3.27,15.0,7,3.0
2013-07-31-12,1005.2,1005.9,34.7,23.9,54,0.7,50,4.5,140,0.0,0.0,0.8,3.24,N/A,8,3.0
2013-07-31-13,1004.5,1005.2,33.5,24.6,60,1.4,350,6.4,50,0.0,0.0,0.4,1.78,N/A,4,5.0
2013-07-31-14,1004.3,1005.0,31.4,22.9,61,1.1,280,7.1,330,0.0,0.0,0.0,0.00,10.0,1,8.0
2013-07-31-15,1005.2,1005.9,30.0,23.9,70,1.8,220,5.2,260,0.0,0.0,0.0,0.11,N/A,1,8.0
2013-07-31-16,1004.4,1005.1,28.9,22.2,67,0.8,240,9.1,220,0.0,0.0,0.0,0.29,N/A,1,9.0
2013-07-31-17,1004.7,1005.4,30.1,22.7,65,1.3,220,2.7,250,0.0,0.0,0.0,0.60,12.0,1,8.0
2013-07-31-18,1005.0,1005.7,29.9,22.4,64,0.6,290,3.5,290,0.0,0.0,0.0,0.28,N/A,0,N/A
2013-07-31-19,1005.6,1006.3,28.7,21.4,65,1.2,230,4.4,220,0.0,0.0,0.0,0.00,N/A,0,N/A
2013-07-31-20,1006.1,1006.8,28.8,20.5,61,2.2,220,4.2,210,0.0,0.0,N/A,0.00,15.0,0,7.0
2013-07-31-21,1006.3,1007.0,29.0,20.4,60,0.7,210,3.0,230,0.0,0.0,N/A,0.00,15.0,0,2.0
2013-07-31-22,1006.3,1007.0,28.1,21.4,67,1.0,180,3.0,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2013-07-31-23,1006.1,1006.8,27.9,21.7,69,1.4,160,4.2,160,0.0,0.0,N/A,0.00,12.0,0,3.0
2013-07-31-24,1006.3,1007.0,27.6,21.9,71,1.1,160,3.8,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2014-07-01-01,1009.3,1010.0,27.0,23.1,79,1.2,190,2.7,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2014-07-01-02,1009.2,1009.9,27.0,22.8,78,1.4,210,3.3,150,0.0,0.0,N/A,0.00,15.0,0,4.0
2014-07-01-03,1008.6,1009.3,26.4,22.6,80,0.7,170,2.4,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2014-07-01-04,1009.5,1010.2,26.3,22.7,81,0.9,200,2.3,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2014-07-01-05,1010.0,1010.7,26.2,22.5,80,1.1,150,2.1,170,0.0,0.0,N/A,0.00,15.0,0,5.0
2014-07-01-06,1010.2,1010.9,26.5,22.5,79,0.9,140,3.6,160,0.0,0.0,0.0,0.00,N/A,0,N/A
2014-07-01-07,1010.2,1010.9,27.4,23.3,78,0.6,200,1.9,200,0.0,0.0,0.0,0.49,N/A,0,N/A
2014-07-01-08,1010.3,1011.0,29.0,24.0,74,1.2,170,2.5,170,0.0,0.0,0.1,1.20,15.0,2,6.0
2014-07-01-09,1010.2,1010.9,30.6,25.3,73,0.7,190,2.7,210,0.0,0.0,0.9,1.77,13.0,4,8.0
2014-07-01-10,1010.1,1010.8,32.6,25.9,68,1.5,300,5.4,280,0.0,0.0,0.6,2.07,N/A,5,5.0
2014-07-01-11,1009.8,1010.5,33.4,25.5,63,1.8,250,5.1,310,0.0,0.0,0.7,2.70,13.0,7,8.0
2014-07-01-12,1009.3,1010.0,33.2,26.7,69,1.8,340,5.7,330,0.0,0.0,0.4,2.22,N/A,6,9.0
2014-07-01-13,1008.4,1009.1,32.3,26.9,73,1.9,330,6.6,350,0.0,0.0,0.4,2.30,N/A,7,7.0
2014-07-01-14,1007.9,1008.6,31.5,26.0,73,1.8,10,5.2,10,0.0,0.0,0.0,0.49,13.0,2,10.0
2014-07-01-15,1007.3,1008.0,31.3,25.8,73,2.0,10,7.5,340,0.0,0.0,0.0,0.25,N/A,1,9.0
2014-07-01-16,1008.2,1008.9,28.2,24.2,79,2.5,80,6.5,170,0.5,0.5,0.0,0.05,N/A,0,10.0
2014-07-01-17,1008.7,1009.4,26.4,23.5,84,2.7,130,7.4,90,5.5,1.0,0.0,0.17,8.0,0,9.0
2014-07-01-18,1008.7,1009.4,26.8,23.4,82,0.1,0,6.0,110,T,0.2,0.3,0.73,N/A,0,N/A
2014-07-01-19,1008.7,1009.4,27.4,23.4,79,0.7,120,2.3,130,0.0,0.0,0.0,0.00,N/A,0,N/A
2014-07-01-20,1009.1,1009.8,27.5,23.7,80,0.5,140,1.6,170,0.0,0.0,N/A,0.00,14.0,0,5.0
2014-07-01-21,1009.3,1010.0,27.4,23.9,81,1.4,150,2.9,150,0.0,0.0,N/A,0.00,14.0,0,2.0
2014-07-01-22,1009.0,1009.7,27.1,23.6,81,1.3,130,3.6,190,0.0,0.0,N/A,0.00,N/A,0,N/A
2014-07-01-23,1009.1,1009.8,27.0,23.5,81,0.9,170,3.0,170,0.0,0.0,N/A,0.00,14.0,0,6.0
2014-07-01-24,1008.6,1009.3,27.2,23.2,79,1.3,160,3.0,170,0.0,0.0,N/A,0.00,N/A,0,N/A
2014-07-02-01,1007.8,1008.5,26.9,22.9,79,1.3,180,3.6,160,0.0,0.0,N/A,0.00,N/A,0,N/A
2014-07-02-02,1007.4,1008.1,26.8,22.6,78,1.3,170,3.7,160,0.0,0.0,N/A,0.00,14.0,0,3.0
2014-07-02-03,1007.2,1007.9,26.5,22.4,78,0.8,180,3.5,190,0.0,0.0,N/A,0.00,N/A,0,N/A
2014-07-02-04,1007.2,1007.9,26.3,22.2,78,1.8,170,3.5,180,0.0,0.0,N/A,0.00,N/A,0,N/A
2014-07-02-05,1007.6,1008.3,26.0,22.2,80,1.8,170,3.7,160,0.0,0.0,N/A,0.00,14.0,0,5.0
2014-07-02-06,1007.7,1008.4,26.4,22.2,78,1.9,150,3.4,150,0.0,0.0,0.0,0.02,N/A,0,N/A
2014-07-02-07,1008.1,1008.8,27.5,23.6,79,0.6,160,3.0,160,0.0,0.0,0.4,0.69,N/A,0,N/A
2014-07-02-08,1008.0,1008.7,29.4,24.8,76,0.8,160,1.9,140,0.0,0.0,0.5,1.46,18.0,2,2.0
2014-07-02-09,1007.9,1008.6,31.5,25.2,69,1.5,300,5.1,280,0.0,0.0,0.9,2.12,18.0,4,3.0
2014-07-02-10,1007.1,1007.8,33.3,24.9,62,2.2,290,6.8,270,0.0,0.0,0.7,2.41,N/A,6,3.0
2014-07-02-11,1006.4,1007.1,34.1,24.8,58,1.0,250,7.0,300,0.0,0.0,0.7,2.74,20.0,8,3.0
